   Compiling btc5m-bot v0.1.0 (/Users/azharuddinarrosis/Developments/poly/btc5m-v02/bot)
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 3.52s
     Running `target/debug/btc5m-bot`
[INIT] No state.json found, starting fresh
BTC 5m Forward Bot API running on http://0.0.0.0:8082
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-236s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-536s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-836s | ACTIVE
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-235s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-535s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-835s | ACTIVE
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-235s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-535s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-835s | ACTIVE
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-234s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-534s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-834s | ACTIVE
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-234s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-534s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-834s | ACTIVE
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-233s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-533s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-833s | ACTIVE
[REALTIME] 1776334800 | UP: 62.0c | DOWN: 37.0c | T-233s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-533s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-833s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-232s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-532s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-832s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-232s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-532s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-832s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-231s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-531s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-831s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-231s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-531s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-831s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-230s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-530s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-830s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-230s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-530s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-830s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-229s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-529s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-829s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-229s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-529s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-829s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-228s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-528s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-828s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-228s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-528s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-828s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-227s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-527s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-827s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-227s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-527s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-827s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-226s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-526s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-826s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-226s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-526s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-826s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-225s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-525s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-825s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-225s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-525s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-825s | ACTIVE
[REALTIME] 1776334800 | UP: 63.0c | DOWN: 36.0c | T-224s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-524s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-824s | ACTIVE
[REALTIME] 1776334800 | UP: 66.0c | DOWN: 32.0c | T-224s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-524s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-824s | ACTIVE
[REALTIME] 1776334800 | UP: 68.0c | DOWN: 31.0c | T-223s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-523s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-823s | ACTIVE
[REALTIME] 1776334800 | UP: 68.0c | DOWN: 30.0c | T-223s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-523s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-823s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-222s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-522s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-822s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-222s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-522s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-822s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-221s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-521s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-821s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-221s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-521s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-821s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-220s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-520s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-820s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-220s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-520s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-820s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-219s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-519s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-819s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-219s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-519s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-819s | ACTIVE
[REALTIME] 1776334800 | UP: 69.0c | DOWN: 30.0c | T-218s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-518s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-818s | ACTIVE
[REALTIME] 1776334800 | UP: 70.0c | DOWN: 29.0c | T-218s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-518s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-818s | ACTIVE
[REALTIME] 1776334800 | UP: 72.0c | DOWN: 27.0c | T-217s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-517s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-817s | ACTIVE
[REALTIME] 1776334800 | UP: 72.0c | DOWN: 26.0c | T-217s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-517s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-817s | ACTIVE
[REALTIME] 1776334800 | UP: 74.0c | DOWN: 23.0c | T-216s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-516s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-816s | ACTIVE
[REALTIME] 1776334800 | UP: 76.0c | DOWN: 23.0c | T-216s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-516s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-816s | ACTIVE
[REALTIME] 1776334800 | UP: 76.0c | DOWN: 23.0c | T-215s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-515s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-815s | ACTIVE
[REALTIME] 1776334800 | UP: 78.0c | DOWN: 21.0c | T-215s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-515s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-815s | ACTIVE
[REALTIME] 1776334800 | UP: 78.0c | DOWN: 21.0c | T-214s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-514s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-814s | ACTIVE
[REALTIME] 1776334800 | UP: 78.0c | DOWN: 21.0c | T-214s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-514s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-814s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-213s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-513s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-813s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-212s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-512s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-812s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-212s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-512s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-812s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-211s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-511s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-811s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-211s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-511s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-811s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-210s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-510s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-810s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-210s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-510s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-810s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-210s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-510s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-810s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-209s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-509s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-809s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-209s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-509s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-809s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-208s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-508s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-808s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-208s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-508s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-808s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-207s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-507s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-807s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-207s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-507s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-807s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-206s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-506s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-806s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-206s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-506s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-806s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-205s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-505s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-805s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-205s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-505s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-805s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-204s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-504s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-804s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-204s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-504s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-804s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-203s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-503s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-803s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-203s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-503s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-803s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-202s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-502s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-802s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-202s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-502s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-802s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-201s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-501s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-801s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-201s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-501s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-801s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-200s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-500s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-800s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-200s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-500s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-800s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-199s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-499s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-799s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-199s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-499s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-799s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-198s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-498s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-798s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-198s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-498s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-798s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-197s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-497s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-797s | ACTIVE
[REALTIME] 1776334800 | UP: 79.0c | DOWN: 20.0c | T-197s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-497s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-797s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-196s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-496s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-796s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-196s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-496s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-796s | ACTIVE
[REALTIME] 1776334800 | UP: 80.0c | DOWN: 19.0c | T-195s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-495s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-795s | ACTIVE
[REALTIME] 1776334800 | UP: 81.0c | DOWN: 18.0c | T-195s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-495s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-795s | ACTIVE
[REALTIME] 1776334800 | UP: 81.0c | DOWN: 18.0c | T-194s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-494s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-794s | ACTIVE
[REALTIME] 1776334800 | UP: 82.0c | DOWN: 17.0c | T-194s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-494s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-794s | ACTIVE
[REALTIME] 1776334800 | UP: 82.0c | DOWN: 17.0c | T-193s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-493s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-793s | ACTIVE
[REALTIME] 1776334800 | UP: 82.0c | DOWN: 17.0c | T-193s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-493s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-793s | ACTIVE
[REALTIME] 1776334800 | UP: 84.0c | DOWN: 14.0c | T-192s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-492s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-792s | ACTIVE
[REALTIME] 1776334800 | UP: 85.0c | DOWN: 14.0c | T-192s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-492s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-792s | ACTIVE
[REALTIME] 1776334800 | UP: 86.0c | DOWN: 13.0c | T-191s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-491s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-791s | ACTIVE
[REALTIME] 1776334800 | UP: 86.0c | DOWN: 13.0c | T-191s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-491s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-791s | ACTIVE
[REALTIME] 1776334800 | UP: 86.0c | DOWN: 13.0c | T-190s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-490s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-790s | ACTIVE
[REALTIME] 1776334800 | UP: 86.0c | DOWN: 13.0c | T-190s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-490s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-790s | ACTIVE
[REALTIME] 1776334800 | UP: 86.0c | DOWN: 13.0c | T-189s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-489s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-789s | ACTIVE
[REALTIME] 1776334800 | UP: 86.0c | DOWN: 13.0c | T-189s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-489s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-789s | ACTIVE
[AUTO-TP] AUTO-TP reached for btc-updown-5m-1776334800: 20.8%
[REALTIME] 1776334800 | UP: 87.0c | DOWN: 12.0c | T-188s | ACTIVE
[AUTO] 🔥 EXECUTED Yes order for btc-updown-5m-1776334800 at 87.0%
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-488s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-788s | ACTIVE
[REALTIME] 1776334800 | UP: 87.0c | DOWN: 12.0c | T-188s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-488s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-788s | ACTIVE
[REALTIME] 1776334800 | UP: 87.0c | DOWN: 12.0c | T-187s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-487s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-787s | ACTIVE
[REALTIME] 1776334800 | UP: 87.0c | DOWN: 12.0c | T-187s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-487s | ACTIVE
[REALTIME] 1776335400 | UP: 50.0c | DOWN: 49.0c | T-787s | ACTIVE
[REALTIME] 1776334800 | UP: 87.0c | DOWN: 12.0c | T-186s | ACTIVE
[REALTIME] 1776335100 | UP: 52.0c | DOWN: 47.0c | T-486s | ACTIVE
